Pathway	Taxa	Abundance	Relative Contribution
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_putredinis	6.5128147087	0.0020296671798312716
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_formicigenerans	4.9542926993	0.0015439661253704002
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	4.2332856623	0.0013192699863152793
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_caccae	1.7953099805	0.0005594941523788127
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_plebeius	706.1419520836	0.2227202694199057
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_coprocola	630.4960771021	0.1988612286042857
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_intestinalis	279.5280955713	0.08816438758860562
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	235.6249563367	0.0743171448779047
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	228.3927159734	0.07203606454062855
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	132.4344558707	0.041770408350570436
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_sp_CAG_279	83.3554907367	0.026290687445671514
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	62.2068834002	0.019620323916153537
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_longicatena	50.6013379754	0.015959883977484667
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	50.0734479664	0.01579338515287633
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	46.442982235	0.014648320334915458
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Blautia.s__Blautia_obeum	39.1243284901	0.012339984838000874
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Sutterella.s__Sutterella_wadsworthensis	36.9663755706	0.011659357020593402
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	35.8697371824	0.011313472462176458
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Blautia.s__Blautia_wexlerae	23.4268206972	0.007388922017643406
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	20.3827808541	0.006428818497409709
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	15.6793809173	0.004945345524273501
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	15.6698374584	0.004942335475470801
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	14.5422061601	0.004586675617247335
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	14.080310698	0.004440991762238867
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_lactaris	12.4526131983	0.003927608830382735
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_catenulatum	11.2616466228	0.0035519727478885753
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_eligens	11.1423741418	0.0035143536841517192
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	9.4783671715	0.0029895185859844593
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Coprococcus.s__Coprococcus_comes	9.0311696784	0.0028484705348762493
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Intestinibacter.s__Intestinibacter_bartlettii	8.1931917191	0.0025841686104366387
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_putredinis	7.4586792557	0.0023525001572906076
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	7.4377572805	0.002345901274531141
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_infantium	5.8449906347	0.0018435356872311844
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	5.2980623017	0.0016710320917151392
PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_caccae	4.398181498	0.0013872057385938088
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_coprocola	743.688473166	0.2384518503654584
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_plebeius	713.4044558749	0.22874176311774272
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_intestinalis	268.9850488802	0.08624576679677833
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|unclassified	193.588749792	0.062071145732998795
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_massiliensis	125.0345046979	0.0400903201818053
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	81.0057178083	0.02597319173086034
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_sp_CAG_252	76.6517096623	0.024577148446096077
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Blautia.s__Blautia_obeum	53.9248629449	0.01729014743925577
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Dorea.s__Dorea_longicatena	53.3094225679	0.017092816295933736
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	41.0946353774	0.013176339555349793
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	37.9026595682	0.012152883410083403
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Blautia.s__Blautia_sp_CAG_52	29.7983127977	0.009554353846754139
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_stercoris	22.4615727863	0.007201945150783771
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Anaerostipes.s__Anaerostipes_hadrus	14.8261985554	0.004753784154231053
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Senegalimassilia.s__Senegalimassilia_anaerobia	13.6589380912	0.004379520699047976
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Ruminococcus.s__Ruminococcus_lactaris	12.7442512886	0.004086240961019617
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Blautia.s__Blautia_wexlerae	12.2585815363	0.003930518699237809
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Intestinibacter.s__Intestinibacter_bartlettii	9.8301336278	0.003151875600424178
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Parabacteroides.s__Parabacteroides_merdae	8.7940666431	0.0028196772424846825
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Paraprevotella.s__Paraprevotella_clara	8.3147028428	0.002665976883659517
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_pneumoniae	3.7242476537	0.001194120624814038
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_salivarius	3.0484963465	0.0009774517434170417
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Bacteroides.s__Bacteroides_coprocola	663.1815836999	0.2157698737702011
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	422.3522502701	0.13741468998418088
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	323.4041028366	0.10522135137786823
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|unclassified	282.7997695563	0.09201050222018403
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_sp_CAG_252	93.0939627085	0.030288646542800373
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	82.794737056	0.026937735308847365
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Blautia_obeum	46.720585063	0.015200806218520107
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Dorea.s__Dorea_longicatena	46.0072841501	0.01496872973793097
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	42.7649029059	0.013913802687826871
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	36.5726728443	0.01189912566484114
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Blautia_sp_CAG_52	28.1954758467	0.00917355730898311
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	24.1875837311	0.007869566973420773
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	22.4153975969	0.007292976205715332
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_adolescentis	20.2847085604	0.006599744493995793
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	15.6729580209	0.0050992854097491784
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Intestinibacter.s__Intestinibacter_bartlettii	13.0741567048	0.004253750724059724
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_longum	12.9513071415	0.0042137809248109555
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Ruminococcus.s__Ruminococcus_lactaris	12.0792811938	0.003930062357703229
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_catenulatum	9.5575041167	0.003109587943189514
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	5.0630795627	0.0016473015309584034
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Parabacteroides.s__Parabacteroides_merdae	5.0150854937	0.0016316863895486048
ARO-PWY: chorismate biosynthesis I	ARO-PWY: chorismate biosynthesis I|g__Streptococcus.s__Streptococcus_pneumoniae	2.1054114806	0.0006850075161450275
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_coprocola	721.7959512738	0.2380856284905178
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_plebeius	675.9337133037	0.22295789089123746
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|unclassified	259.6505679506	0.08564618373010044
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Roseburia.s__Roseburia_intestinalis	207.6948793624	0.06850851102724133
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	185.5072466239	0.0611898824370697
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_massiliensis	91.0041059107	0.030017859912804864
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_sp_CAG_252	89.8978914235	0.029652973173047544
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Dorea.s__Dorea_longicatena	67.4188643666	0.022238227668791827
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Haemophilus.s__Haemophilus_parainfluenzae	45.7619365797	0.0150946530141843
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Blautia_obeum	44.6873169607	0.014740187895716487
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Blautia_sp_CAG_52	31.5781934464	0.01041612109352129
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_vulgatus	27.3322926429	0.009015603454809529
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bifidobacterium.s__Bifidobacterium_adolescentis	26.9005678279	0.008873198286516702
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bifidobacterium.s__Bifidobacterium_longum	16.5294415109	0.005452264540656934
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Anaerostipes.s__Anaerostipes_hadrus	16.1803375074	0.005337111988283689
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bifidobacterium.s__Bifidobacterium_catenulatum	15.4463598656	0.005095008208347614
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	13.9671519123	0.004607088936137662
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Turicibacter.s__Turicibacter_sanguinis	13.9080080214	0.004587580222613499
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_stercoris	13.2269222268	0.004362922908898817
PWY-5097: L-lysine biosynthesis VI	PWY-5097: L-lysine biosynthesis VI|g__Paraprevotella.s__Paraprevotella_clara	12.2648385577	0.0040455779658939385
